field,pi_record_no,place,same as,part of
seller_loc_1,K-30812,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30813,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30814,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30815,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30816,"1807 Walnut St, Philadelphia, PA, USA",,tgn/7014406
seller_loc_1,K-30817,"Boston, MA, USA",tgn/7013445,
seller_loc_1,K-30818,"Boston, MA, USA",tgn/7013445,
seller_loc_1,K-30819,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30820,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30821,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30822,5 Temperance St. Toronto Ont,,tgn/9226321
seller_loc_1,K-30824,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30825,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30826,"London, England, UK",tgn/7011781,
seller_loc_1,K-30827,"London, England, UK",tgn/7011781,
seller_loc_1,K-30828,"London, England, UK",tgn/7011781,
seller_loc_1,K-30829,"London, England, UK",tgn/7011781,
seller_loc_1,K-30830,"London, England, UK",tgn/7011781,
seller_loc_1,K-30831,"London, England, UK",tgn/7011781,
seller_loc_1,K-30832,"London, England, UK",tgn/7011781,
seller_loc_1,K-30833,"London, England, UK",tgn/7011781,
seller_loc_1,K-30834,"London, England, UK",tgn/7011781,
seller_loc_1,K-30835,"London, England, UK",tgn/7011781,
seller_loc_1,K-30836,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30837,"London, England, UK",tgn/7011781,
seller_loc_1,K-30838,"London, England, UK",tgn/7011781,
seller_loc_1,K-30839,"London, England, UK",tgn/7011781,
seller_loc_1,K-30840,"London, England, UK",tgn/7011781,
seller_loc_1,K-30841,"185 Algernon Road, Lewisham, London",,tgn/7011781
seller_loc_1,K-30842,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30843,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30844,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30845,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30846,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30847,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30848,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30849,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30850,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30851,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30852,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30853,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30854,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30855,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30856,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30857,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30858,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30859,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30860,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30861,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30862,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30863,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30864,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30865,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30866,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30867,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30868,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30869,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30870,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30871,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30872,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30873,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30874,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30875,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30876,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30877,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30878,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30879,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30880,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30881,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30882,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30883,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30884,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30885,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30886,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30887,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30888,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30889,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30890,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30891,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30892,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30893,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30894,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30895,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30896,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30897,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30898,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30899,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30900,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30901,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30902,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30903,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30904,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30905,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30906,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30907,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30908,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30909,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30910,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30911,"London, England, UK",tgn/7011781,
seller_loc_1,K-30912,"London, England, UK",tgn/7011781,
seller_loc_1,K-30913,"London, England, UK",tgn/7011781,
seller_loc_1,K-30914,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30915,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30916,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30917,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30918,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30919,15 West 42,,tgn/7007567
seller_loc_1,K-30920,"Bristol, England, UK",tgn/7011198,
seller_loc_1,K-30920,"London, England, UK",tgn/7011781,
seller_loc_1,K-30921,"Bristol, England, UK",tgn/7011198,
seller_loc_1,K-30921,"London, England, UK",tgn/7011781,
seller_loc_1,K-30922,"Philadelphia, PA, USA",tgn/7014406,
seller_loc_1,K-30923,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30924,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30925,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30926,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30927,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30928,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30929,"Boston, MA, USA",tgn/7013445,
seller_loc_1,K-30930,"Boston, MA, USA",tgn/7013445,
seller_loc_1,K-30931,"6 Arlington St, St. James",,tgn/7011781
seller_loc_1,K-30932,"514 Madison Ave, New York, NY, USA",,tgn/7007567
seller_loc_1,K-30933,"8 North Hill, Highgate, N6",,tgn/7462475
seller_loc_1,K-30934,"London, England, UK",tgn/7011781,
seller_loc_1,K-30935,"London, England, UK",tgn/7011781,
seller_loc_1,K-30936,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30937,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30938,21 East 55,,tgn/7007567
seller_loc_1,K-30939,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30940,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30941,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30942,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30943,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30944,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30945,"Hackettstown, NJ, USA",tgn/2064885,
seller_loc_1,K-30946,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30947,"London, England, UK",tgn/7011781,
seller_loc_1,K-30948,"London, England, UK",tgn/7011781,
seller_loc_1,K-30949,"London, England, UK",tgn/7011781,
seller_loc_1,K-30950,"London, England, UK",tgn/7011781,
seller_loc_1,K-30951,"London, England, UK",tgn/7011781,
seller_loc_1,K-30952,"London, England, UK",tgn/7011781,
seller_loc_1,K-30953,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30954,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30955,"Newport, RI, USA",tgn/7014221,
seller_loc_1,K-30956,"Philadelphia, PA, USA",tgn/7014406,
seller_loc_1,K-30957,"Newton Square, PA, USA",,tgn/7007710
seller_loc_1,K-30958,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30959,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30960,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30961,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30962,16 Blythewood Road Balt MD,,tgn/7013352
seller_loc_1,K-30963,16 Blythewood Road Balt MD,,tgn/7013352
seller_loc_1,K-30964,16 Blythewood Road Balt MD,,tgn/7013352
seller_loc_1,K-30965,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30966,"Boston, MA, USA",tgn/7013445,
seller_loc_1,K-30967,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30968,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30969,"Botesdale, Norfolk, England, UK",tgn/1028564,
seller_loc_1,K-30970,"No.125 Pall Mall, London, England, UK",,tgn/7011781
seller_loc_1,K-30971,Edinburgh,tgn/7009546,
seller_loc_1,K-30972,"London, England, UK",tgn/7011781,
seller_loc_1,K-30973,"London, England, UK",tgn/7011781,
seller_loc_1,K-30974,"Saddle River, NJ, USA",tgn/2066097,
seller_loc_1,K-30975,"Saddle River, NJ, USA",tgn/2066097,
seller_loc_1,K-30976,"Saddle River, NJ, USA",tgn/2066097,
seller_loc_1,K-30977,"Boston, MA, USA",tgn/7013445,
seller_loc_1,K-30978,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30979,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30980,"London, England, UK",tgn/7011781,
seller_loc_1,K-30981,"London, England, UK",tgn/7011781,
seller_loc_1,K-30982,"London, England, UK",tgn/7011781,
seller_loc_1,K-30983,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30984,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30985,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30986,"Philadelphia, PA, USA",tgn/7014406,
seller_loc_1,K-30987,"Philadelphia, PA, USA",tgn/7014406,
seller_loc_1,K-30989,352 Riverside Drive,,tgn/7007567
seller_loc_1,K-30990,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30991,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30992,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30993,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30994,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-30995,"Bury St. Edmunds, England, UK",tgn/7010914,
seller_loc_1,K-30996,"London, England, UK",tgn/7011781,
seller_loc_1,K-30997,"Oxnead, Gerrard's Cross, Bucks., England, UK",,tgn/1029314
seller_loc_1,K-30998,"London, England, UK",tgn/7011781,
seller_loc_1,K-30999,"London, England, UK",tgn/7011781,
seller_loc_1,K-31000,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-31001,"Philadelphia, PA, USA",tgn/7014406,
seller_loc_1,K-31002,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-31003,"c/o Am. Art Ass.n 6 E 23 St, New York, NY, USA",,tgn/7007567
seller_loc_1,K-31004,"in 1940: NY=61 East 57th St., SF=1155 California St., Director LeRoy M. Backus, New York, NY, USA",,tgn/7007567
seller_loc_1,K-31005,"Boston, MA, USA",tgn/7013445,
seller_loc_1,K-31006,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-31007,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-31007,"Paris, France",tgn/7008038,
seller_loc_1,K-31008,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-31009,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-31010,"Brooklyn, NY, USA",tgn/7015822,
seller_loc_1,K-31011,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-31012,"London, England, UK",tgn/7011781,
seller_loc_1,K-31013,"London, England, UK",tgn/7011781,
seller_loc_1,K-31014,"London, England, UK",tgn/7011781,
seller_loc_1,K-31015,"Boston, MA, USA",tgn/7013445,
seller_loc_1,K-31016,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-31017,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-31018,"Brooklyn, NY, USA",tgn/7015822,
seller_loc_1,K-31019,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-31020,45 W 11 St,,tgn/7007567
seller_loc_1,K-31021,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-31022,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-31023,50 Broadway,,tgn/7007567
seller_loc_1,K-31024,"London, England, UK",tgn/7011781,
seller_loc_1,K-31025,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-31026,"Boston, MA, USA",tgn/7013445,
seller_loc_1,K-31027,"Boston, MA, USA",tgn/7013445,
seller_loc_1,K-31028,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-31029,"Atlanta, GA, USA",tgn/7013331,
seller_loc_1,K-31030,"Greenwich, CT, USA",tgn/7014145,
seller_loc_1,K-31031,"Greenwich, CT, USA",tgn/7014145,
seller_loc_1,K-31032,Kingston on Thames,tgn/7011969,
seller_loc_1,K-31033,"London, England, UK",tgn/7011781,
seller_loc_1,K-31034,"London, England, UK",tgn/7011781,
seller_loc_1,K-31035,"London, England, UK",tgn/7011781,
seller_loc_1,K-31036,"London, England, UK",tgn/7011781,
seller_loc_1,K-31037,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-31038,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-31039,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-31040,"London, England, UK",tgn/7011781,
seller_loc_1,K-31041,"London, England, UK",tgn/7011781,
seller_loc_1,K-31042,"London, England, UK",tgn/7011781,
seller_loc_1,K-31043,"London, England, UK",tgn/7011781,
seller_loc_1,K-31044,"Cambridge, England, UK",tgn/7013527,
seller_loc_1,K-31045,"Cambridge, England, UK",tgn/7013527,
seller_loc_1,K-31046,21 E 57 St,,tgn/7007567
seller_loc_1,K-31047,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-31048,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-31049,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-31050,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-31051,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-31052,"Boston, MA, USA",tgn/7013445,
seller_loc_1,K-31053,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-31054,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-31055,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-31056,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-31057,"London, England, UK",tgn/7011781,
seller_loc_1,K-31058,"London, England, UK",tgn/7011781,
seller_loc_1,K-31059,"London, England, UK",tgn/7011781,
seller_loc_1,K-31060,"London, England, UK",tgn/7011781,
seller_loc_1,K-31061,"London, England, UK",tgn/7011781,
seller_loc_1,K-31062,"London, England, UK",tgn/7011781,
seller_loc_1,K-31063,"London, England, UK",tgn/7011781,
seller_loc_1,K-31064,"London, England, UK",tgn/7011781,
seller_loc_1,K-31065,"London, England, UK",tgn/7011781,
seller_loc_1,K-31066,"London, England, UK",tgn/7011781,
seller_loc_1,K-31067,"London, England, UK",tgn/7011781,
seller_loc_1,K-31068,"London, England, UK",tgn/7011781,
seller_loc_1,K-31069,"London, England, UK",tgn/7011781,
seller_loc_1,K-31070,"London, England, UK",tgn/7011781,
seller_loc_1,K-31071,"London, England, UK",tgn/7011781,
seller_loc_1,K-31072,"London, England, UK",tgn/7011781,
seller_loc_1,K-31073,"London, England, UK",tgn/7011781,
seller_loc_1,K-31074,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-31075,"London, England, UK",tgn/7011781,
seller_loc_1,K-31076,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-31077,"New Haven, CT, USA",tgn/7014210,
seller_loc_1,K-31078,"Boston, MA, USA",tgn/7013445,
seller_loc_1,K-31080,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-31081,"Boston, MA, USA",tgn/7013445,
seller_loc_1,K-31082,"Boston, MA, USA",tgn/7013445,
seller_loc_1,K-31083,"Boston, MA, USA",tgn/7013445,
seller_loc_1,K-31084,"Boston, MA, USA",tgn/7013445,
seller_loc_1,K-31085,"Boston, MA, USA",tgn/7013445,
seller_loc_1,K-31086,"Boston, MA, USA",tgn/7013445,
seller_loc_1,K-31087,"Boston, MA, USA",tgn/7013445,
seller_loc_1,K-31088,"Boston, MA, USA",tgn/7013445,
seller_loc_1,K-31089,"London, England, UK",tgn/7011781,
seller_loc_1,K-31090,"London, England, UK",tgn/7011781,
seller_loc_1,K-31091,"Boston, MA, USA",tgn/7013445,
seller_loc_1,K-31092,"London, England, UK",tgn/7011781,
seller_loc_1,K-31093,"London, England, UK",tgn/7011781,
seller_loc_1,K-31094,"London, England, UK",tgn/7011781,
seller_loc_1,K-31095,"London, England, UK",tgn/7011781,
seller_loc_1,K-31096,"London, England, UK",tgn/7011781,
seller_loc_1,K-31097,"London, England, UK",tgn/7011781,
seller_loc_1,K-31098,"London, England, UK",tgn/7011781,
seller_loc_1,K-31099,"London, England, UK",tgn/7011781,
seller_loc_1,K-31100,"London, England, UK",tgn/7011781,
seller_loc_1,K-31101,"London, England, UK",tgn/7011781,
seller_loc_1,K-31102,"Overmist, The Avenue, Tadworth, Surrey",,tgn/1030829
seller_loc_1,K-31103,"Overmist, The Avenue, Tadworth, Surrey",,tgn/1030829
seller_loc_1,K-31104,"Boston, MA, USA",tgn/7013445,
seller_loc_1,K-31105,"Newport, RI, USA",tgn/7014221,
seller_loc_1,K-31106,"One Park Ave, N.Y.C.",,tgn/7007567
seller_loc_1,K-31107,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-31108,"Boston, MA, USA",tgn/7013445,
seller_loc_1,K-31109,"London, England, UK",tgn/7011781,
seller_loc_1,K-31110,"London, England, UK",tgn/7011781,
seller_loc_1,K-31111,"London, England, UK",tgn/7011781,
seller_loc_1,K-31112,"Talgarth Road, London",,tgn/7011781
seller_loc_1,K-31113,"London, England, UK",tgn/7011781,
seller_loc_1,K-31114,"Atlantic City, NJ, USA",tgn/7013332,
seller_loc_1,K-31115,"Atlantic City, NJ, USA",tgn/7013332,
seller_loc_1,K-31116,"Atlantic City, NJ, USA",tgn/7013332,
seller_loc_1,K-31117,"Atlantic City, NJ, USA",tgn/7013332,
seller_loc_1,K-31118,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-31119,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-31120,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-31121,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-31122,"Bridgehampton, NY, USA",tgn/2068191,
seller_loc_1,K-31123,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-31124,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-31125,"Philadelphia, PA, USA",tgn/7014406,
seller_loc_1,K-31126,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-31127,Box 347 Albany N.Y.,,tgn/7013266
seller_loc_1,K-31128,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-31129,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-31130,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-31131,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-31132,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-31133,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-31134,101 W55 St,,tgn/7007567
seller_loc_1,K-31135,"202 E Hanover St, Trenton NJ",,tgn/7013951
seller_loc_1,K-31136,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-31137,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-31138,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-31139,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-31140,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-31141,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-31142,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-31143,"Boston, MA, USA",tgn/7013445,
seller_loc_1,K-31144,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-31145,"London, England, UK",tgn/7011781,
seller_loc_1,K-31146,"London, England, UK",tgn/7011781,
seller_loc_1,K-31147,"Upper Dicconson St, Wigan, Lancs.",,tgn/7010384
seller_loc_1,K-31148,370 Park Ave NY,,tgn/7007567
seller_loc_1,K-31149,"Cincinnati, OH, USA",tgn/7013604,
seller_loc_1,K-31150,"155 Sloane St W, London, England, UK",,tgn/7011781
seller_loc_1,K-31151,"60 Brook St, W1",,tgn/7011781
seller_loc_1,K-31152,"60 Brook St, W1",,tgn/7011781
seller_loc_1,K-31153,"London, England, UK",tgn/7011781,
seller_loc_1,K-31154,"Boston, MA, USA",tgn/7013445,
seller_loc_1,K-31155,"Boston, MA, USA",tgn/7013445,
seller_loc_1,K-31156,"Boston, MA, USA",tgn/7013445,
seller_loc_1,K-31157,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-31158,"44 West 56th St, New York, NY, USA",,tgn/7007567
seller_loc_1,K-31159,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-31160,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-31161,"London, England, UK",tgn/7011781,
seller_loc_1,K-31162,"London, England, UK",tgn/7011781,
seller_loc_1,K-31163,"London, England, UK",tgn/7011781,
seller_loc_1,K-31164,"London, England, UK",tgn/7011781,
seller_loc_1,K-31165,"London, England, UK",tgn/7011781,
seller_loc_1,K-31166,"London, England, UK",tgn/7011781,
seller_loc_1,K-31167,"London, England, UK",tgn/7011781,
seller_loc_1,K-31168,"London, England, UK",tgn/7011781,
seller_loc_1,K-31169,"6 Arlington St, St. James",,tgn/7011781
seller_loc_1,K-31170,"6 Arlington St, St. James",,tgn/7011781
seller_loc_1,K-31171,"London, England, UK",tgn/7011781,
seller_loc_1,K-31172,"London, England, UK",tgn/7011781,
seller_loc_1,K-31173,"London, England, UK",tgn/7011781,
seller_loc_1,K-31174,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-31175,"London, England, UK",tgn/7011781,
seller_loc_1,K-31176,"London, England, UK",tgn/7011781,
seller_loc_1,K-31177,"London, England, UK",tgn/7011781,
seller_loc_1,K-31178,"Boston, MA, USA",tgn/7013445,
seller_loc_1,K-31179,"32 East 51st St, New York, NY, USA",,tgn/7007567
seller_loc_1,K-31180,"32 East 51st St, New York, NY, USA",,tgn/7007567
seller_loc_1,K-31353,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-31369,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-31370,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-31371,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-31372,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-31373,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-31374,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-31375,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-31376,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-31377,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-31378,"New York, NY, USA",tgn/7007567,
